order_id,customer_name,gender,age,city,state,product,category,quantity,unit_price,discount,total_amount,payment_method,order_date,salesperson
708,Neha,Male,40,Pune,Maharashtra,Shoes,Fashion,2,3000,0,6000,Cash,2025-07-19,Ahmed
709,Ravi,Male,51,Bengaluru,Karnataka,Table,Furniture,4,7000,5,26600,Card,2025-09-04,Ahmed
710,Yusuf,Female,56,Delhi,Delhi,Chair,Furniture,5,4500,0,22500,Card,2025-04-23,Ahmed
711,Meena,Female,59,Pune,Maharashtra,Watch,Fashion,3,5000,10,13500,UPI,2025-08-17,Priya
712,Meena,Female,45,Bengaluru,Karnataka,Phone,Electronics,1,25000,10,22500,UPI,2025-07-27,Kiran
713,Neha,Female,32,Mumbai,Maharashtra,TV,Electronics,4,42000,15,142800,UPI,2025-08-05,Neha
714,Ahmed,Female,38,Delhi,Delhi,Shoes,Fashion,1,3000,15,2550,Cash,2025-06-18,Neha
715,Yusuf,Male,31,Delhi,Delhi,Chair,Furniture,5,4500,15,19125,Card,2025-11-03,Rahul
716,Yusuf,Female,42,Pune,Maharashtra,Phone,Electronics,3,25000,0,75000,NetBanking,2025-04-08,Ravi
717,Aarav,Male,43,Pune,Maharashtra,TV,Electronics,1,42000,10,37800,UPI,2025-05-13,Yusuf
718,Diya,Female,46,Chennai,Tamil Nadu,Phone,Electronics,3,25000,5,71250,UPI,2025-09-04,Priya
719,Priya,Female,51,Bengaluru,Karnataka,Rice,Grocery,2,1200,15,2040,NetBanking,2025-02-22,Ravi
720,Anu,Male,44,Hyderabad,Telangana,TV,Electronics,3,42000,5,119700,NetBanking,2025-05-17,Aarav
721,Rahul,Female,34,Chennai,Tamil Nadu,Watch,Fashion,3,5000,5,14250,NetBanking,2025-09-11,Ahmed
722,Anu,Male,18,Hyderabad,Telangana,Rice,Grocery,1,1200,0,1200,Cash,2025-11-06,Vijay
723,Anu,Male,50,Mumbai,Maharashtra,Phone,Electronics,2,25000,15,42500,Cash,2025-11-01,Meena
724,Rahul,Female,20,Hyderabad,Telangana,Phone,Electronics,3,25000,10,67500,UPI,2025-11-12,Priya
725,Neha,Female,49,Hyderabad,Telangana,Watch,Fashion,4,5000,20,16000,Card,2025-05-17,Ahmed
726,Vijay,Female,30,Chennai,Tamil Nadu,Laptop,Electronics,5,55000,5,261250,Card,2025-10-10,Ahmed
727,Anu,Female,28,Pune,Maharashtra,Rice,Grocery,2,1200,0,2400,UPI,2025-01-08,Yusuf
728,Rahul,Male,45,Chennai,Tamil Nadu,Table,Furniture,1,7000,5,6650,Cash,2025-11-17,Meena
729,Ahmed,Female,35,Mumbai,Maharashtra,Laptop,Electronics,3,55000,10,148500,Card,2025-06-02,Vijay
730,Diya,Male,57,Bengaluru,Karnataka,Watch,Fashion,2,5000,10,9000,Cash,2025-08-25,Meena
731,Rahul,Female,30,Delhi,Delhi,Rice,Grocery,2,1200,0,2400,Card,2025-06-04,Ravi
732,Ahmed,Male,34,Pune,Maharashtra,TV,Electronics,1,42000,15,35700,Cash,2025-01-24,Meena
733,Rahul,Female,21,Delhi,Delhi,Laptop,Electronics,5,55000,15,233750,Card,2025-06-16,Diya
734,Sneha,Female,29,Hyderabad,Telangana,Shoes,Fashion,4,3000,10,10800,Cash,2025-11-16,Priya
735,Arjun,Female,47,Pune,Maharashtra,Phone,Electronics,5,25000,10,112500,Cash,2025-12-24,Priya
736,Anu,Male,48,Bengaluru,Karnataka,Laptop,Electronics,4,55000,5,209000,UPI,2025-04-22,Aarav
737,Divya,Female,38,Pune,Maharashtra,Phone,Electronics,3,25000,0,75000,Card,2025-05-20,Yusuf
738,Sneha,Male,52,Bengaluru,Karnataka,Chair,Furniture,5,4500,20,18000,Cash,2025-09-17,Neha
739,Diya,Male,46,Bengaluru,Karnataka,Rice,Grocery,2,1200,5,2280,UPI,2025-08-31,Ravi
740,Ahmed,Male,24,Bengaluru,Karnataka,Rice,Grocery,3,1200,5,3420,Card,2025-04-14,Yusuf
741,Rahul,Female,58,Chennai,Tamil Nadu,Shoes,Fashion,4,3000,15,10200,UPI,2025-08-31,Neha
742,Priya,Female,59,Mumbai,Maharashtra,Table,Furniture,5,7000,20,28000,NetBanking,2025-08-16,Aarav
743,Priya,Female,55,Chennai,Tamil Nadu,Rice,Grocery,3,1200,0,3600,Cash,2025-12-07,Arjun
744,Divya,Male,44,Bengaluru,Karnataka,Shoes,Fashion,2,3000,0,6000,NetBanking,2025-08-28,Divya
745,Ahmed,Female,56,Mumbai,Maharashtra,Phone,Electronics,4,25000,15,85000,Card,2025-09-16,Diya
746,Ahmed,Male,23,Delhi,Delhi,Phone,Electronics,3,25000,0,75000,Card,2025-07-10,Priya
747,Diya,Male,20,Chennai,Tamil Nadu,Table,Furniture,3,7000,5,19950,Card,2025-08-29,Neha
748,Ahmed,Male,45,Chennai,Tamil Nadu,Shoes,Fashion,1,3000,20,2400,UPI,2025-06-26,Vijay
749,Meena,Female,19,Hyderabad,Telangana,Phone,Electronics,3,25000,5,71250,UPI,2025-01-28,Ravi
750,Diya,Male,35,Chennai,Tamil Nadu,Chair,Furniture,4,4500,0,18000,UPI,2025-09-05,Yusuf
751,Diya,Male,38,Pune,Maharashtra,Phone,Electronics,3,25000,10,67500,Card,2025-12-19,Meena
752,Diya,Female,23,Hyderabad,Telangana,Watch,Fashion,4,5000,20,16000,Card,2025-06-07,Kiran
753,Meena,Female,59,Bengaluru,Karnataka,Table,Furniture,1,7000,10,6300,Card,2025-04-07,Aarav
754,Aarav,Female,28,Chennai,Tamil Nadu,Phone,Electronics,5,25000,10,112500,NetBanking,2025-05-20,Yusuf
755,Arjun,Female,48,Chennai,Tamil Nadu,Chair,Furniture,1,4500,20,3600,Card,2025-01-18,Arjun
756,Anu,Male,58,Pune,Maharashtra,Phone,Electronics,3,25000,0,75000,Card,2025-12-04,Yusuf
757,Diya,Male,30,Hyderabad,Telangana,Laptop,Electronics,5,55000,10,247500,Cash,2025-02-14,Vijay
758,Ahmed,Female,46,Chennai,Tamil Nadu,Rice,Grocery,5,1200,0,6000,Card,2025-07-28,Vijay
759,Sneha,Female,30,Mumbai,Maharashtra,Shoes,Fashion,3,3000,10,8100,UPI,2025-09-02,Kiran
760,Kiran,Male,59,Bengaluru,Karnataka,TV,Electronics,5,42000,10,189000,UPI,2025-02-15,Rahul
761,Ahmed,Male,19,Bengaluru,Karnataka,Laptop,Electronics,1,55000,10,49500,Cash,2025-08-24,Kiran
762,Divya,Male,22,Chennai,Tamil Nadu,Table,Furniture,4,7000,0,28000,NetBanking,2025-02-09,Vijay
763,Neha,Female,30,Bengaluru,Karnataka,Laptop,Electronics,5,55000,0,275000,Card,2025-11-30,Kiran
764,Kiran,Female,27,Bengaluru,Karnataka,Watch,Fashion,2,5000,15,8500,Card,2025-06-24,Yusuf
765,Neha,Male,48,Mumbai,Maharashtra,Watch,Fashion,4,5000,20,16000,Cash,2025-06-20,Vijay
766,Yusuf,Female,26,Mumbai,Maharashtra,Phone,Electronics,4,25000,5,95000,Card,2025-08-13,Ravi
767,Rahul,Male,28,Pune,Maharashtra,Table,Furniture,5,7000,5,33250,Card,2025-05-30,Arjun
768,Arjun,Male,31,Bengaluru,Karnataka,Shoes,Fashion,3,3000,15,7650,UPI,2025-01-09,Aarav
769,Diya,Female,18,Mumbai,Maharashtra,Table,Furniture,3,7000,15,17850,UPI,2025-06-24,Yusuf
770,Divya,Male,19,Mumbai,Maharashtra,Table,Furniture,5,7000,10,31500,Card,2025-12-13,Yusuf
771,Neha,Male,53,Chennai,Tamil Nadu,TV,Electronics,5,42000,15,178500,Cash,2025-05-07,Rahul
772,Ahmed,Male,54,Bengaluru,Karnataka,Chair,Furniture,2,4500,15,7650,Cash,2025-06-21,Kiran
773,Ahmed,Female,34,Delhi,Delhi,Shoes,Fashion,4,3000,5,11400,Cash,2025-07-10,Ravi
774,Divya,Female,30,Mumbai,Maharashtra,Watch,Fashion,5,5000,10,22500,Cash,2025-10-22,Diya
775,Kiran,Male,32,Mumbai,Maharashtra,Chair,Furniture,1,4500,5,4275,UPI,2025-09-26,Ahmed
776,Aarav,Male,59,Chennai,Tamil Nadu,Phone,Electronics,4,25000,15,85000,Cash,2025-10-25,Meena
777,Meena,Male,42,Mumbai,Maharashtra,Table,Furniture,4,7000,15,23800,Cash,2025-10-12,Meena
778,Neha,Male,23,Mumbai,Maharashtra,Shoes,Fashion,4,3000,0,12000,UPI,2025-05-19,Anu
779,Arjun,Female,27,Pune,Maharashtra,Shoes,Fashion,3,3000,10,8100,UPI,2025-03-30,Yusuf
780,Yusuf,Male,21,Delhi,Delhi,Table,Furniture,4,7000,20,22400,UPI,2025-04-02,Neha
781,Diya,Female,39,Hyderabad,Telangana,Shoes,Fashion,3,3000,0,9000,UPI,2025-09-29,Yusuf
782,Anu,Male,57,Mumbai,Maharashtra,TV,Electronics,4,42000,20,134400,UPI,2025-10-25,Priya
783,Neha,Male,60,Chennai,Tamil Nadu,Shoes,Fashion,5,3000,15,12750,UPI,2025-02-09,Kiran
784,Meena,Male,46,Hyderabad,Telangana,Chair,Furniture,5,4500,0,22500,Cash,2025-01-09,Vijay
785,Ravi,Male,51,Delhi,Delhi,Shoes,Fashion,5,3000,15,12750,UPI,2025-11-16,Anu
786,Divya,Female,39,Hyderabad,Telangana,Table,Furniture,4,7000,20,22400,Card,2025-08-21,Meena
787,Ravi,Female,47,Delhi,Delhi,Rice,Grocery,5,1200,0,6000,NetBanking,2025-04-15,Priya
788,Aarav,Male,22,Chennai,Tamil Nadu,Rice,Grocery,3,1200,5,3420,Cash,2025-11-21,Ahmed
789,Vijay,Female,32,Hyderabad,Telangana,TV,Electronics,5,42000,15,178500,Cash,2025-08-14,Ahmed
790,Diya,Male,47,Hyderabad,Telangana,Table,Furniture,1,7000,15,5950,Cash,2025-11-19,Yusuf
791,Rahul,Female,58,Hyderabad,Telangana,Shoes,Fashion,2,3000,5,5700,Cash,2025-06-27,Meena
792,Aarav,Male,47,Pune,Maharashtra,Table,Furniture,4,7000,15,23800,Cash,2025-04-15,Aarav
793,Yusuf,Male,38,Chennai,Tamil Nadu,Phone,Electronics,2,25000,0,50000,UPI,2025-07-18,Ravi
794,Vijay,Male,60,Chennai,Tamil Nadu,Rice,Grocery,3,1200,20,2880,Cash,2025-12-14,Vijay
795,Neha,Male,49,Mumbai,Maharashtra,TV,Electronics,5,42000,20,168000,UPI,2025-10-10,Neha
796,Diya,Female,24,Pune,Maharashtra,TV,Electronics,3,42000,15,107100,Cash,2025-01-02,Divya
797,Ravi,Female,29,Bengaluru,Karnataka,TV,Electronics,3,42000,10,113400,UPI,2025-07-23,Aarav
798,Yusuf,Male,60,Hyderabad,Telangana,TV,Electronics,2,42000,10,75600,Cash,2025-04-09,Diya
799,Kiran,Male,56,Hyderabad,Telangana,TV,Electronics,3,42000,5,119700,UPI,2025-06-26,Meena
800,Neha,Female,41,Hyderabad,Telangana,Chair,Furniture,5,4500,5,21375,NetBanking,2025-04-24,Anu
801,Aarav,Male,37,Delhi,Delhi,Rice,Grocery,4,1200,5,4560,NetBanking,2025-05-30,Anu
802,Divya,Male,32,Bengaluru,Karnataka,Table,Furniture,3,7000,5,19950,Cash,2025-12-13,Anu
803,Priya,Female,38,Hyderabad,Telangana,Table,Furniture,5,7000,0,35000,UPI,2025-02-20,Meena
804,Ahmed,Female,18,Pune,Maharashtra,Phone,Electronics,3,25000,0,75000,Card,2025-05-11,Ahmed
805,Divya,Female,29,Bengaluru,Karnataka,Laptop,Electronics,2,55000,20,88000,NetBanking,2025-09-02,Arjun
806,Arjun,Female,40,Bengaluru,Karnataka,Chair,Furniture,5,4500,10,20250,Cash,2025-11-27,Anu
807,Priya,Male,42,Delhi,Delhi,Chair,Furniture,1,4500,15,3825,Cash,2025-07-18,Meena
808,Neha,Male,18,Mumbai,Maharashtra,Table,Furniture,1,7000,5,6650,UPI,2025-06-07,Ahmed
809,Sneha,Female,48,Bengaluru,Karnataka,Rice,Grocery,3,1200,10,3240,Cash,2025-02-14,Ahmed
810,Neha,Male,28,Delhi,Delhi,Phone,Electronics,3,25000,10,67500,UPI,2025-09-09,Sneha
811,Aarav,Male,44,Pune,Maharashtra,TV,Electronics,5,42000,10,189000,Cash,2025-08-01,Diya
812,Aarav,Female,56,Mumbai,Maharashtra,Laptop,Electronics,4,55000,0,220000,UPI,2025-08-19,Vijay
813,Aarav,Male,41,Hyderabad,Telangana,Rice,Grocery,1,1200,10,1080,UPI,2025-05-31,Ahmed
814,Meena,Male,46,Mumbai,Maharashtra,Watch,Fashion,5,5000,20,20000,NetBanking,2025-02-11,Vijay
815,Sneha,Male,50,Chennai,Tamil Nadu,Watch,Fashion,3,5000,10,13500,UPI,2025-09-13,Kiran
816,Rahul,Male,57,Bengaluru,Karnataka,Shoes,Fashion,5,3000,5,14250,Card,2025-02-06,Kiran
817,Aarav,Male,39,Chennai,Tamil Nadu,Shoes,Fashion,2,3000,10,5400,NetBanking,2025-12-30,Sneha
818,Vijay,Male,24,Delhi,Delhi,Laptop,Electronics,2,55000,20,88000,UPI,2025-06-09,Ahmed
819,Ahmed,Male,47,Mumbai,Maharashtra,Laptop,Electronics,3,55000,20,132000,Cash,2025-12-18,Diya
820,Yusuf,Male,22,Mumbai,Maharashtra,TV,Electronics,5,42000,0,210000,NetBanking,2025-05-05,Ravi
821,Diya,Male,47,Pune,Maharashtra,Shoes,Fashion,4,3000,0,12000,NetBanking,2025-11-26,Neha
822,Aarav,Female,28,Mumbai,Maharashtra,Laptop,Electronics,2,55000,10,99000,NetBanking,2025-08-31,Diya
823,Anu,Male,50,Bengaluru,Karnataka,Watch,Fashion,2,5000,15,8500,NetBanking,2025-10-27,Kiran
824,Kiran,Female,28,Hyderabad,Telangana,Rice,Grocery,2,1200,5,2280,Cash,2025-09-19,Divya
825,Rahul,Female,39,Pune,Maharashtra,Phone,Electronics,4,25000,10,90000,NetBanking,2025-06-17,Ravi
826,Aarav,Female,41,Hyderabad,Telangana,Rice,Grocery,3,1200,5,3420,Cash,2025-01-31,Aarav
827,Neha,Female,44,Chennai,Tamil Nadu,Shoes,Fashion,5,3000,15,12750,UPI,2025-08-27,Anu
828,Rahul,Female,51,Delhi,Delhi,Shoes,Fashion,5,3000,0,15000,UPI,2025-10-19,Aarav
829,Kiran,Female,44,Delhi,Delhi,Rice,Grocery,3,1200,5,3420,NetBanking,2025-12-15,Rahul
830,Rahul,Male,53,Chennai,Tamil Nadu,Shoes,Fashion,2,3000,20,4800,Cash,2025-11-28,Ahmed
831,Rahul,Female,44,Pune,Maharashtra,Rice,Grocery,3,1200,20,2880,UPI,2025-07-17,Ahmed
832,Ravi,Female,51,Chennai,Tamil Nadu,Chair,Furniture,5,4500,15,19125,NetBanking,2025-11-16,Diya
833,Diya,Female,37,Hyderabad,Telangana,Chair,Furniture,2,4500,10,8100,UPI,2025-03-16,Divya
834,Priya,Female,55,Delhi,Delhi,Chair,Furniture,5,4500,10,20250,NetBanking,2025-11-10,Ravi
835,Meena,Female,21,Bengaluru,Karnataka,Phone,Electronics,2,25000,15,42500,Card,2025-11-06,Neha
836,Arjun,Female,37,Bengaluru,Karnataka,Laptop,Electronics,3,55000,20,132000,Card,2025-03-02,Sneha
837,Yusuf,Female,24,Hyderabad,Telangana,Table,Furniture,4,7000,15,23800,UPI,2025-06-27,Priya
838,Divya,Female,19,Pune,Maharashtra,Table,Furniture,3,7000,15,17850,Cash,2025-10-06,Rahul
839,Ravi,Male,36,Bengaluru,Karnataka,Table,Furniture,2,7000,15,11900,Cash,2025-10-11,Ahmed
840,Diya,Male,18,Hyderabad,Telangana,Watch,Fashion,3,5000,10,13500,NetBanking,2025-12-24,Vijay
841,Diya,Male,30,Bengaluru,Karnataka,Laptop,Electronics,3,55000,10,148500,UPI,2025-03-26,Neha
842,Yusuf,Female,50,Hyderabad,Telangana,TV,Electronics,1,42000,0,42000,Card,2025-09-20,Arjun
843,Sneha,Female,38,Mumbai,Maharashtra,Laptop,Electronics,2,55000,10,99000,UPI,2025-09-15,Diya
844,Ravi,Male,45,Pune,Maharashtra,Shoes,Fashion,1,3000,0,3000,NetBanking,2025-10-31,Kiran
845,Vijay,Female,37,Pune,Maharashtra,Laptop,Electronics,1,55000,15,46750,Card,2025-07-01,Ahmed
846,Arjun,Male,30,Bengaluru,Karnataka,Rice,Grocery,5,1200,20,4800,Cash,2025-11-26,Ravi
847,Priya,Male,57,Bengaluru,Karnataka,Watch,Fashion,2,5000,10,9000,UPI,2025-12-23,Arjun
848,Kiran,Female,26,Bengaluru,Karnataka,Laptop,Electronics,5,55000,0,275000,UPI,2025-04-23,Ahmed
849,Diya,Male,29,Delhi,Delhi,Table,Furniture,3,7000,15,17850,UPI,2025-06-15,Ahmed
850,Ahmed,Female,50,Chennai,Tamil Nadu,Table,Furniture,5,7000,15,29750,Card,2025-01-16,Yusuf
851,Meena,Male,33,Chennai,Tamil Nadu,TV,Electronics,5,42000,20,168000,UPI,2025-09-26,Sneha
852,Kiran,Male,56,Chennai,Tamil Nadu,Chair,Furniture,3,4500,15,11475,UPI,2025-05-25,Meena
853,Aarav,Female,25,Mumbai,Maharashtra,Rice,Grocery,4,1200,0,4800,Card,2025-05-14,Divya
854,Aarav,Male,34,Delhi,Delhi,Watch,Fashion,5,5000,10,22500,Cash,2025-02-11,Kiran
855,Meena,Male,23,Pune,Maharashtra,Shoes,Fashion,4,3000,15,10200,Cash,2025-01-23,Kiran
856,Ahmed,Female,57,Mumbai,Maharashtra,Rice,Grocery,2,1200,10,2160,NetBanking,2025-07-22,Vijay
857,Kiran,Male,32,Pune,Maharashtra,TV,Electronics,5,42000,20,168000,UPI,2025-07-27,Rahul
858,Anu,Male,54,Bengaluru,Karnataka,Rice,Grocery,5,1200,10,5400,UPI,2025-12-31,Yusuf
859,Aarav,Male,36,Mumbai,Maharashtra,Shoes,Fashion,3,3000,5,8550,Card,2025-10-28,Divya
860,Neha,Male,44,Bengaluru,Karnataka,Watch,Fashion,1,5000,20,4000,NetBanking,2025-04-08,Sneha
861,Arjun,Female,23,Hyderabad,Telangana,Phone,Electronics,3,25000,0,75000,UPI,2025-03-03,Divya
862,Diya,Female,36,Delhi,Delhi,Chair,Furniture,3,4500,5,12825,Card,2025-03-06,Aarav
863,Ahmed,Female,23,Bengaluru,Karnataka,Shoes,Fashion,4,3000,15,10200,NetBanking,2025-02-09,Sneha
864,Yusuf,Male,32,Bengaluru,Karnataka,Watch,Fashion,4,5000,10,18000,Card,2025-03-30,Divya
865,Anu,Female,18,Pune,Maharashtra,Rice,Grocery,5,1200,0,6000,Cash,2025-05-07,Meena
866,Sneha,Male,55,Mumbai,Maharashtra,Table,Furniture,2,7000,0,14000,Card,2025-04-11,Aarav
867,Meena,Female,52,Pune,Maharashtra,Rice,Grocery,3,1200,5,3420,Cash,2025-08-07,Neha
868,Anu,Male,54,Delhi,Delhi,Shoes,Fashion,1,3000,0,3000,UPI,2025-08-29,Priya
869,Ahmed,Male,36,Delhi,Delhi,Rice,Grocery,4,1200,20,3840,NetBanking,2025-10-18,Diya
870,Meena,Female,59,Pune,Maharashtra,Watch,Fashion,5,5000,10,22500,Card,2025-04-05,Meena
871,Neha,Female,26,Delhi,Delhi,Chair,Furniture,4,4500,0,18000,UPI,2025-06-09,Neha
872,Rahul,Male,46,Delhi,Delhi,Table,Furniture,3,7000,20,16800,NetBanking,2025-06-30,Divya
873,Ahmed,Female,35,Mumbai,Maharashtra,Watch,Fashion,2,5000,10,9000,NetBanking,2025-07-24,Diya
874,Rahul,Female,44,Chennai,Tamil Nadu,Rice,Grocery,1,1200,0,1200,NetBanking,2025-06-15,Priya
875,Aarav,Female,18,Delhi,Delhi,TV,Electronics,4,42000,20,134400,NetBanking,2025-05-09,Diya
876,Neha,Female,21,Chennai,Tamil Nadu,Phone,Electronics,5,25000,5,118750,Cash,2025-07-07,Anu
877,Aarav,Male,23,Mumbai,Maharashtra,TV,Electronics,4,42000,0,168000,UPI,2025-08-11,Diya
878,Yusuf,Male,18,Hyderabad,Telangana,TV,Electronics,3,42000,5,119700,UPI,2025-09-23,Neha
879,Rahul,Female,43,Delhi,Delhi,Table,Furniture,3,7000,15,17850,Card,2025-03-30,Yusuf
880,Divya,Male,57,Hyderabad,Telangana,Chair,Furniture,4,4500,10,16200,Card,2025-05-21,Yusuf
881,Ravi,Male,32,Hyderabad,Telangana,Chair,Furniture,1,4500,10,4050,Cash,2025-01-06,Rahul
882,Divya,Female,28,Hyderabad,Telangana,TV,Electronics,3,42000,15,107100,NetBanking,2025-06-09,Vijay
883,Arjun,Male,44,Mumbai,Maharashtra,Laptop,Electronics,2,55000,15,93500,UPI,2025-08-08,Anu
884,Arjun,Male,54,Bengaluru,Karnataka,Watch,Fashion,2,5000,5,9500,Cash,2025-03-21,Neha
885,Vijay,Male,45,Bengaluru,Karnataka,TV,Electronics,1,42000,10,37800,Cash,2025-07-26,Ahmed
886,Kiran,Female,48,Pune,Maharashtra,Watch,Fashion,3,5000,10,13500,Cash,2025-07-13,Vijay
887,Yusuf,Female,51,Chennai,Tamil Nadu,Shoes,Fashion,1,3000,5,2850,Card,2025-06-21,Neha
888,Ravi,Female,54,Delhi,Delhi,TV,Electronics,5,42000,10,189000,NetBanking,2025-11-15,Arjun
889,Meena,Male,50,Chennai,Tamil Nadu,Chair,Furniture,5,4500,5,21375,Cash,2025-09-13,Arjun
890,Rahul,Female,22,Delhi,Delhi,Laptop,Electronics,1,55000,10,49500,Card,2025-10-20,Anu
891,Ahmed,Male,44,Mumbai,Maharashtra,Table,Furniture,3,7000,20,16800,Card,2025-06-18,Priya
892,Aarav,Male,20,Mumbai,Maharashtra,Laptop,Electronics,3,55000,15,140250,Cash,2025-03-19,Diya
893,Arjun,Male,53,Bengaluru,Karnataka,Table,Furniture,4,7000,5,26600,Card,2025-11-23,Aarav
894,Vijay,Female,24,Bengaluru,Karnataka,Shoes,Fashion,5,3000,15,12750,NetBanking,2025-11-20,Sneha
895,Neha,Male,54,Delhi,Delhi,Shoes,Fashion,1,3000,15,2550,Card,2025-09-26,Divya
896,Yusuf,Male,29,Delhi,Delhi,Chair,Furniture,4,4500,0,18000,NetBanking,2025-08-01,Arjun
897,Arjun,Male,28,Delhi,Delhi,TV,Electronics,4,42000,15,142800,NetBanking,2025-09-26,Yusuf
898,Neha,Female,39,Pune,Maharashtra,Phone,Electronics,1,25000,15,21250,NetBanking,2025-06-23,Anu
899,Vijay,Female,53,Chennai,Tamil Nadu,Rice,Grocery,5,1200,0,6000,NetBanking,2025-08-10,Meena
900,Sneha,Female,26,Pune,Maharashtra,Table,Furniture,3,7000,10,18900,NetBanking,2025-10-26,Divya
901,Ahmed,Male,30,Delhi,Delhi,Phone,Electronics,2,25000,0,50000,Card,2025-03-16,Vijay
902,Neha,Female,59,Bengaluru,Karnataka,Chair,Furniture,1,4500,5,4275,UPI,2025-12-15,Kiran
903,Anu,Male,36,Pune,Maharashtra,Phone,Electronics,1,25000,5,23750,UPI,2025-06-08,Kiran
904,Diya,Male,53,Pune,Maharashtra,Phone,Electronics,1,25000,5,23750,Card,2025-05-12,Sneha
905,Arjun,Female,46,Delhi,Delhi,Watch,Fashion,3,5000,10,13500,Card,2025-09-02,Anu
906,Priya,Female,21,Delhi,Delhi,Table,Furniture,2,7000,15,11900,NetBanking,2025-09-18,Ravi
907,Sneha,Male,28,Delhi,Delhi,Phone,Electronics,4,25000,0,100000,Cash,2025-02-26,Kiran
908,Aarav,Female,59,Pune,Maharashtra,Phone,Electronics,2,25000,15,42500,Cash,2025-09-09,Neha
909,Ravi,Female,23,Delhi,Delhi,Table,Furniture,5,7000,20,28000,Cash,2025-03-26,Ravi
910,Ahmed,Female,28,Pune,Maharashtra,Watch,Fashion,2,5000,20,8000,Card,2025-11-15,Sneha
911,Anu,Male,30,Hyderabad,Telangana,Laptop,Electronics,4,55000,15,187000,Cash,2025-09-17,Yusuf
912,Aarav,Male,37,Mumbai,Maharashtra,Phone,Electronics,5,25000,20,100000,Cash,2025-11-12,Meena
913,Priya,Male,34,Hyderabad,Telangana,Phone,Electronics,2,25000,15,42500,Cash,2025-07-20,Ravi
914,Anu,Male,45,Bengaluru,Karnataka,Laptop,Electronics,2,55000,0,110000,Cash,2025-07-26,Rahul
915,Diya,Female,58,Chennai,Tamil Nadu,TV,Electronics,2,42000,15,71400,UPI,2025-07-08,Meena
916,Vijay,Male,23,Mumbai,Maharashtra,Table,Furniture,3,7000,20,16800,UPI,2025-05-05,Diya
917,Anu,Female,46,Delhi,Delhi,TV,Electronics,3,42000,20,100800,NetBanking,2025-12-19,Diya
918,Kiran,Female,34,Delhi,Delhi,Table,Furniture,1,7000,0,7000,UPI,2025-07-31,Vijay
919,Aarav,Male,22,Mumbai,Maharashtra,Watch,Fashion,2,5000,15,8500,Cash,2025-08-10,Divya
920,Diya,Male,36,Chennai,Tamil Nadu,Phone,Electronics,2,25000,10,45000,NetBanking,2025-06-30,Sneha
921,Yusuf,Female,34,Pune,Maharashtra,Chair,Furniture,3,4500,20,10800,UPI,2025-09-01,Yusuf
922,Vijay,Female,22,Mumbai,Maharashtra,TV,Electronics,3,42000,5,119700,Cash,2025-11-13,Anu
923,Neha,Male,31,Delhi,Delhi,TV,Electronics,1,42000,15,35700,UPI,2025-06-13,Ravi
924,Ravi,Male,21,Bengaluru,Karnataka,Laptop,Electronics,4,55000,0,220000,NetBanking,2025-10-30,Diya
925,Arjun,Male,54,Mumbai,Maharashtra,Laptop,Electronics,1,55000,20,44000,Card,2025-05-18,Divya
926,Arjun,Male,21,Pune,Maharashtra,Table,Furniture,5,7000,20,28000,NetBanking,2025-07-27,Arjun
927,Anu,Female,18,Chennai,Tamil Nadu,Laptop,Electronics,1,55000,15,46750,Card,2025-10-03,Kiran
928,Rahul,Female,42,Chennai,Tamil Nadu,Rice,Grocery,4,1200,5,4560,Card,2025-10-21,Sneha
929,Kiran,Female,54,Chennai,Tamil Nadu,Watch,Fashion,3,5000,5,14250,UPI,2025-04-29,Ravi
930,Rahul,Male,34,Mumbai,Maharashtra,Rice,Grocery,4,1200,5,4560,Card,2025-08-10,Yusuf
931,Divya,Male,54,Chennai,Tamil Nadu,Shoes,Fashion,3,3000,0,9000,Cash,2025-09-23,Ravi
932,Aarav,Female,42,Hyderabad,Telangana,Watch,Fashion,3,5000,10,13500,Card,2025-10-08,Ahmed
933,Sneha,Male,52,Delhi,Delhi,Watch,Fashion,2,5000,5,9500,NetBanking,2025-08-08,Rahul
934,Yusuf,Female,31,Chennai,Tamil Nadu,Phone,Electronics,5,25000,5,118750,NetBanking,2025-07-18,Yusuf
935,Neha,Female,47,Delhi,Delhi,Table,Furniture,4,7000,0,28000,NetBanking,2025-03-08,Anu
936,Arjun,Female,38,Mumbai,Maharashtra,Watch,Fashion,4,5000,0,20000,UPI,2025-02-02,Kiran
937,Rahul,Female,18,Bengaluru,Karnataka,Table,Furniture,3,7000,0,21000,UPI,2025-12-15,Yusuf
938,Yusuf,Female,26,Hyderabad,Telangana,Chair,Furniture,3,4500,15,11475,NetBanking,2025-02-24,Arjun
939,Neha,Male,44,Hyderabad,Telangana,Shoes,Fashion,1,3000,10,2700,Card,2025-09-23,Arjun
940,Arjun,Female,34,Mumbai,Maharashtra,TV,Electronics,1,42000,15,35700,NetBanking,2025-03-12,Divya
941,Ravi,Male,49,Pune,Maharashtra,Watch,Fashion,4,5000,10,18000,Card,2025-05-05,Meena
942,Neha,Male,47,Mumbai,Maharashtra,Rice,Grocery,4,1200,10,4320,UPI,2025-08-02,Aarav
943,Rahul,Female,42,Chennai,Tamil Nadu,Table,Furniture,4,7000,0,28000,Card,2025-10-15,Kiran
